exam_type,year,college_code,college_name,category,branch_code,branch_full_name,closing_rank
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",GM,RI,RI-Robotics & Artificial Intelligence,65090
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,IS,IS-Information Science & Engineering,106067
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",KKR,IS,IS-Information Science & Engineering,102127
COMEDK,2025,E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",GM,IS,IS-Information Science & Engineering,109052
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,ME,ME-Mechanical Engineering,21793
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,ME,ME-Mechanical Engineering,73003
COMEDK,2025,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,ME,ME-Mechanical Engineering,68406
COMEDK,2025,E030,"Brindavan College of Engineering-Yelahanka, Bengaluru",GM,ME,ME-Mechanical Engineering,32957
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",GM,IS,IS-Information Science & Engineering,39306
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",KKR,IS,IS-Information Science & Engineering,74304
COMEDK,2025,E036,"Chanakya University-Devanahalli, Bengaluru Rural",GM,VL,VL-Electronics Engineering (VLSI Design & Technology),95562
COMEDK,2025,E037,"City Engineering College-Doddakalasandra, Bengaluru",GM,ME,ME-Mechanical Engineering,87100
COMEDK,2025,E039,Dayananda Sagar Academy of Technology and Management,GM,IS,IS-Information Science & Engineering,94407
COMEDK,2025,E039,Dayananda Sagar Academy of Technology and Management,KKR,IS,IS-Information Science & Engineering,79199
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,IS,IS-Information Science & Engineering,10627
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,MD,MD-Medical Electronics Engineering,70191
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,ME,ME-Mechanical Engineering,55934
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,RI,RI-Robotics & Artificial Intelligence,12335
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,IS,IS-Information Science & Engineering,22788
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,ME,ME-Mechanical Engineering,108484
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,RI,RI-Robotics & Artificial Intelligence,32330
COMEDK,2025,E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,IS,IS-Information Science & Engineering,109945
COMEDK,2025,E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",KKR,IS,IS-Information Science & Engineering,102626
COMEDK,2025,E046,East Point College of Engineering and Technology,GM,IS,IS-Information Science & Engineering,108885
COMEDK,2025,E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,ME,ME-Mechanical Engineering,104180
COMEDK,2025,E049,"Garden City University-Old Madras Road, Bengaluru",GM,IS,IS-Information Science & Engineering,81367
COMEDK,2025,E049,"Garden City University-Old Madras Road, Bengaluru",GM,ROB,ROB-Robotics,73658
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,IS,IS-Information Science & Engineering,93051
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",KKR,IS,IS-Information Science & Engineering,102628
COMEDK,2025,E055,GSSS Institute of Engineering and Technology for Women,GM,IS,IS-Information Science & Engineering,88717
COMEDK,2025,E055,GSSS Institute of Engineering and Technology for Women,KKR,IS,IS-Information Science & Engineering,94706
COMEDK,2025,E059,"Jawaharlal Nehru New College of Engineering JNNCE- Swalanga Road, Shivamogga",GM,IS,IS-Information Science & Engineering,108163
COMEDK,2025,E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,IS,IS-Information Science & Engineering,107604
COMEDK,2025,E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,ME,ME-Mechanical Engineering,49588
COMEDK,2025,E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,RA,RA-Robotics & Automation,50204
COMEDK,2025,E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",KKR,IS,IS-Information Science & Engineering,93651
COMEDK,2025,E061,JSS Science and Technology University-Mysuru,GM,IS,IS-Information Science & Engineering,26486
COMEDK,2025,E061,JSS Science and Technology University-Mysuru,GM,ME,ME-Mechanical Engineering,93758
COMEDK,2025,E061,JSS Science and Technology University-Mysuru,KKR,IS,IS-Information Science & Engineering,30991
COMEDK,2025,E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,ME,ME-Mechanical Engineering,85421
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,IS,IS-Information Science & Engineering,3030
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,MD,MD-Medical Electronics Engineering,50220
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,ME,ME-Mechanical Engineering,25278
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,IS,IS-Information Science & Engineering,12096
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,MD,MD-Medical Electronics Engineering,82849
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,ME,ME-Mechanical Engineering,54256
COMEDK,2025,E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,IS,IS-Information Science & Engineering,109852
COMEDK,2025,E089,"P.E.S.College of Engineering, Mandya",GM,IS,IS-Information Science & Engineering,92865
COMEDK,2025,E089,"P.E.S.College of Engineering, Mandya",GM,RI,RI-Robotics & Artificial Intelligence,49355
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,ME,ME-Mechanical Engineering,7032
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,ME,ME-Mechanical Engineering,39827
COMEDK,2025,E099,"Raja Rajeswari College of Engineering-Kumbalgodu, Bengaluru",GM,IS,IS-Information Science & Engineering,92310
COMEDK,2025,E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,ME,ME-Mechanical Engineering,89591
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,IS,IS-Information Science & Engineering,94373
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",KKR,IS,IS-Information Science & Engineering,104865
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,IS,IS-Information Science & Engineering,67187
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,RA,RA-Robotics & Automation,55193
COMEDK,2025,E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",GM,IS,IS-Information Science & Engineering,79990
COMEDK,2025,E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",GM,ME,ME-Mechanical Engineering,106615
COMEDK,2025,E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",KKR,IS,IS-Information Science & Engineering,60443
COMEDK,2025,E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,IS,IS-Information Science & Engineering,27637
COMEDK,2025,E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,IS,IS-Information Science & Engineering,41547
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,IS,IS-Information Science & Engineering,53971
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,ME,ME-Mechanical Engineering,84225
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,RI,RI-Robotics & Artificial Intelligence,73039
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,UE,UE-Electronics & Computer Engineering,102189
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",KKR,IS,IS-Information Science & Engineering,72787
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,IS,IS-Information Science & Engineering,85021
COMEDK,2025,E142,"The National Institute of Engineering South Campus- Mananthavady Road, Mysuru",GM,ME,ME-Mechanical Engineering,65094
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,IS,IS-Information Science & Engineering,97398
COMEDK,2025,E147,Vidyavardhaka College of Engineering,GM,ME,ME-Mechanical Engineering,87033
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",GM,IS,IS-Information Science & Engineering,81333
COMEDK,2025,E165,"Alliance University-Anekal, Bengaluru",KKR,INT,INT-Information Technology,94377
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,ME,ME-Mechanical Engineering,95156
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,VL,VL-Electronics Engineering (VLSI Design & Technology),55985
COMEDK,2025,E173,"Presidency University-Yelahanka, Bengaluru",GM,IS,IS-Information Science & Engineering,70713
COMEDK,2025,E197,"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru",GM,IS,IS-Information Science & Engineering,38695
COMEDK,2025,E197,"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru",KKR,IS,IS-Information Science & Engineering,110168
COMEDK,2025,E207,"BGS College of Engineering and Technology- Mahalaxmipuram, Bengaluru",GM,IS,IS-Information Science & Engineering,72898
