exam_type,year,college_code,college_name,category,branch_code,branch_full_name,closing_rank
COMEDK,2025,E005,"Akash Institute of Engineering and Technology- Devanahalli, Bengaluru Rural",GM,Bran,Branch_1,84613
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,Bran,Branch_1,5776
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,Bran,Branch_1,17172
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",GM,Bran,Branch_1,36348
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",KKR,Bran,Branch_1,63963
COMEDK,2025,E035,"Channabasaveshwara Institute of Technology- Gubbi, Tumakuru",GM,Bran,Branch_1,106098
COMEDK,2025,E045,Dr H N National College of Engineering,GM,Bran,Branch_1,92178
COMEDK,2025,E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,Bran,Branch_1,58938
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,Bran,Branch_1,80024
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",KKR,Bran,Branch_1,83910
COMEDK,2025,E055,GSSS Institute of Engineering and Technology for Women,GM,Bran,Branch_1,74720
COMEDK,2025,E055,GSSS Institute of Engineering and Technology for Women,KKR,Bran,Branch_1,97455
COMEDK,2025,E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",GM,Bran,Branch_1,67808
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",GM,Bran,Branch_1,100842
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bran,Branch_1,3422
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bran,Branch_1,14044
COMEDK,2025,E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,Bran,Branch_1,88161
COMEDK,2025,E108,"SJC Institute of Technology-BB Road, Chikkaballapur",GM,Bran,Branch_1,93830
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",GM,Bran,Branch_1,96811
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",GM,Bran,Branch_1,87331
COMEDK,2025,E123,"Shri Madhwa Vadiraja Institute of Technology and Management-Bantakal, Udupi",GM,Bran,Branch_1,62552
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",GM,Bran,Branch_1,61900
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",KKR,Bran,Branch_1,84760
COMEDK,2025,E207,"BGS College of Engineering and Technology- Mahalaxmipuram, Bengaluru",GM,Bran,Branch_1,106934
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,Bran,Branch_1,82087
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",GM,Bran,Branch_1,97734
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",KKR,Bran,Branch_1,68738
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,Bran,Branch_1,50201
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,Bran,Branch_1,39302
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,Bran,Branch_1,76894
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bran,Branch_1,80468
COMEDK,2025,E061,JSS Science and Technology University-Mysuru,GM,Bran,Branch_1,109696
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bran,Branch_1,38302
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bran,Branch_1,93008
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bran,Branch_1,18547
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bran,Branch_1,47177
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,Bran,Branch_1,72665
COMEDK,2025,E165,"Alliance University-Anekal, Bengaluru",GM,Bran,Branch_1,104073
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",GM,Bran,Branch_1,71315
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",KKR,Bran,Branch_1,110659
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,Bran,Branch_1,99933
COMEDK,2025,E165,"Alliance University-Anekal, Bengaluru",KKR,Bran,Branch_1,94377
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,Bran,Branch_2,65930
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",KKR,Bran,Branch_2,97600
COMEDK,2025,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,Bran,Branch_2,95021
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bran,Branch_2,34681
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,Bran,Branch_2,59439
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,Bran,Branch_2,76592
COMEDK,2025,E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,Bran,Branch_2,101565
COMEDK,2025,E080,"Mangalore Institute of Technology and Engineering- Moodbidri, Mangaluru",GM,Bran,Branch_2,47158
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",GM,Bran,Branch_2,47299
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",KKR,Bran,Branch_2,48608
COMEDK,2025,E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road, Vijayapura",GM,Bran,Branch_2,103425
COMEDK,2025,E065,"KLE Technological University, Belagavi Campus. Formerly known as KLE Dr. M.S. Sheshgiri College of Engineering and",GM,Bran,Branch_2,101670
COMEDK,2025,E074,"KLS Vishwanathrao Deshpande Institute of Technology- Dandeli Road, Haliyal",GM,Bran,Branch_2,111074
COMEDK,2025,E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,Bran,Branch_2,101827
COMEDK,2025,E068,K.S. INSTITUTE OF TECHNOLOGY,GM,Bran,Branch_2,102147
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,Bran,Branch_2,87722
COMEDK,2025,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,Bran,Branch_2,82721
COMEDK,2025,E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,Bran,Branch_2,110946
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",GM,Bran,Branch_2,63350
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",KKR,Bran,Branch_2,63087
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",GM,Bran,Branch_2,68078
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",KKR,Bran,Branch_2,97034
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,Bran,Branch_2,32446
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,Bran,Branch_2,43337
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,Bran,Branch_2,101288
COMEDK,2025,E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",GM,Bran,Branch_2,99134
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,Bran,Branch_2,7904
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,Bran,Branch_2,19669
COMEDK,2025,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,Bran,Branch_2,29885
COMEDK,2025,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",KKR,Bran,Branch_2,54977
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",GM,Bran,Branch_2,63591
COMEDK,2025,E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",GM,Bran,Branch_2,91125
COMEDK,2025,E039,Dayananda Sagar Academy of Technology and Management,GM,Bran,Branch_2,108621
COMEDK,2025,E039,Dayananda Sagar Academy of Technology and Management,KKR,Bran,Branch_2,93584
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bran,Branch_2,17582
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,Bran,Branch_2,28677
COMEDK,2025,E041,"DON BOSCO Institute of Technology-Kumbalgodu, Bengaluru",GM,Bran,Branch_2,81250
COMEDK,2025,E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,Bran,Branch_2,82392
COMEDK,2025,E046,East Point College of Engineering and Technology,GM,Bran,Branch_2,74935
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,Bran,Branch_2,111800
COMEDK,2025,E055,GSSS Institute of Engineering and Technology for Women,GM,Bran,Branch_2,110904
COMEDK,2025,E059,"Jawaharlal Nehru New College of Engineering JNNCE- Swalanga Road, Shivamogga",GM,Bran,Branch_2,93811
COMEDK,2025,E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,Bran,Branch_2,101277
COMEDK,2025,E062,"Jain College of Engineering-T.S Nagar, Belagavi",GM,Bran,Branch_2,89690
COMEDK,2025,E064,"Jain College of Engineering and Research-Udyambag, Belagavi",GM,Bran,Branch_2,93964
COMEDK,2025,E065,"KLE Technological University, Belagavi Campus. Formerly known as KLE Dr. M.S. Sheshgiri College of Engineering and",GM,Bran,Branch_2,109669
COMEDK,2025,E068,K.S. INSTITUTE OF TECHNOLOGY,GM,Bran,Branch_2,91733
COMEDK,2025,E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,Bran,Branch_2,79437
COMEDK,2025,E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",KKR,Bran,Branch_2,80116
COMEDK,2025,E074,"KLS Vishwanathrao Deshpande Institute of Technology- Dandeli Road, Haliyal",GM,Bran,Branch_2,108632
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bran,Branch_2,4402
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bran,Branch_2,17711
COMEDK,2025,E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,Bran,Branch_2,110498
COMEDK,2025,E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,Bran,Branch_2,37198
COMEDK,2025,E084,"Nagarjuna College of Engineering And Technology- Devanahalli, Bengaluru",GM,Bran,Branch_2,96890
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bran,Branch_2,1399
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bran,Branch_2,3758
COMEDK,2025,E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,Bran,Branch_2,68259
COMEDK,2025,E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",KKR,Bran,Branch_2,80616
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,Bran,Branch_2,89447
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",GM,Bran,Branch_2,86914
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,Bran,Branch_2,106707
COMEDK,2025,E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",GM,Bran,Branch_2,88474
COMEDK,2025,E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",KKR,Bran,Branch_2,85876
COMEDK,2025,E118,"SDM Institute of Technology, Tulu Minority-Ujjire, Dakshina Kannada",GM,Bran,Branch_2,97963
COMEDK,2025,E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,Bran,Branch_2,35776
COMEDK,2025,E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,Bran,Branch_2,47005
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,Bran,Branch_2,74734
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",KKR,Bran,Branch_2,81180
COMEDK,2025,E142,"The National Institute of Engineering South Campus- Mananthavady Road, Mysuru",GM,Bran,Branch_2,30072
COMEDK,2025,E142,"The National Institute of Engineering South Campus- Mananthavady Road, Mysuru",KKR,Bran,Branch_2,39277
COMEDK,2025,E147,Vidyavardhaka College of Engineering,GM,Bran,Branch_2,109543
COMEDK,2025,E147,Vidyavardhaka College of Engineering,KKR,Bran,Branch_2,88965
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",GM,Bran,Branch_2,100240
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",KKR,Bran,Branch_2,76983
COMEDK,2025,E165,"Alliance University-Anekal, Bengaluru",GM,Bran,Branch_2,88288
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",KKR,Bran,Branch_2,99036
COMEDK,2025,E173,"Presidency University-Yelahanka, Bengaluru",GM,Bran,Branch_2,101410
COMEDK,2025,E173,"Presidency University-Yelahanka, Bengaluru",KKR,Bran,Branch_2,97035
COMEDK,2025,E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,Bran,Branch_2,55825
COMEDK,2025,E194,"Jain College of Engineering and Technology-Unkal, Hubballi",GM,Bran,Branch_2,100382
COMEDK,2025,E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",GM,Bran,Branch_2,22166
COMEDK,2025,E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",KKR,Bran,Branch_2,45563
COMEDK,2025,E212,"Seshadripuram Institute of Technology - Kadakola Industrial Area, Mysuru",GM,Bran,Branch_2,105585
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,Bran,Branch_2,75128
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",KKR,Bran,Branch_2,85319
COMEDK,2025,E004,Adichunchanagiri Institute of Technology,GM,Bran,Branch_2,104380
COMEDK,2025,E005,"Akash Institute of Engineering and Technology- Devanahalli, Bengaluru Rural",GM,Bran,Branch_2,30473
COMEDK,2025,E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,Bran,Branch_2,94561
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",GM,Bran,Branch_2,45911
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",KKR,Bran,Branch_2,59005
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,Bran,Branch_2,24965
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,Bran,Branch_2,35811
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,Bran,Branch_2,106067
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",KKR,Bran,Branch_2,102127
COMEDK,2025,E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",GM,Bran,Branch_2,109052
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",GM,Bran,Branch_2,39306
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",KKR,Bran,Branch_2,74304
COMEDK,2025,E039,Dayananda Sagar Academy of Technology and Management,GM,Bran,Branch_2,94407
COMEDK,2025,E039,Dayananda Sagar Academy of Technology and Management,KKR,Bran,Branch_2,79199
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bran,Branch_2,10627
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,Bran,Branch_2,22788
COMEDK,2025,E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,Bran,Branch_2,109945
COMEDK,2025,E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",KKR,Bran,Branch_2,102626
COMEDK,2025,E046,East Point College of Engineering and Technology,GM,Bran,Branch_2,108885
COMEDK,2025,E049,"Garden City University-Old Madras Road, Bengaluru",GM,Bran,Branch_2,81367
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,Bran,Branch_2,93051
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",KKR,Bran,Branch_2,102628
COMEDK,2025,E055,GSSS Institute of Engineering and Technology for Women,GM,Bran,Branch_2,88717
COMEDK,2025,E055,GSSS Institute of Engineering and Technology for Women,KKR,Bran,Branch_2,94706
COMEDK,2025,E059,"Jawaharlal Nehru New College of Engineering JNNCE- Swalanga Road, Shivamogga",GM,Bran,Branch_2,108163
COMEDK,2025,E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,Bran,Branch_2,107604
COMEDK,2025,E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",KKR,Bran,Branch_2,93651
COMEDK,2025,E061,JSS Science and Technology University-Mysuru,GM,Bran,Branch_2,26486
COMEDK,2025,E061,JSS Science and Technology University-Mysuru,KKR,Bran,Branch_2,30991
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bran,Branch_2,3030
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bran,Branch_2,12096
COMEDK,2025,E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,Bran,Branch_2,109852
COMEDK,2025,E089,"P.E.S.College of Engineering, Mandya",GM,Bran,Branch_2,92865
COMEDK,2025,E099,"Raja Rajeswari College of Engineering-Kumbalgodu, Bengaluru",GM,Bran,Branch_2,92310
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,Bran,Branch_2,94373
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",KKR,Bran,Branch_2,104865
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,Bran,Branch_2,67187
COMEDK,2025,E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",GM,Bran,Branch_2,79990
COMEDK,2025,E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",KKR,Bran,Branch_2,60443
COMEDK,2025,E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,Bran,Branch_2,27637
COMEDK,2025,E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,Bran,Branch_2,41547
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,Bran,Branch_2,53971
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",KKR,Bran,Branch_2,72787
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,Bran,Branch_2,85021
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,Bran,Branch_2,97398
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",GM,Bran,Branch_2,81333
COMEDK,2025,E173,"Presidency University-Yelahanka, Bengaluru",GM,Bran,Branch_2,70713
COMEDK,2025,E197,"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru",GM,Bran,Branch_2,38695
COMEDK,2025,E197,"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru",KKR,Bran,Branch_2,110168
COMEDK,2025,E207,"BGS College of Engineering and Technology- Mahalaxmipuram, Bengaluru",GM,Bran,Branch_2,72898
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",KKR,Bran,Branch_3,86205
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,Bran,Branch_3,6650
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,Bran,Branch_3,17793
COMEDK,2025,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,Bran,Branch_3,22972
COMEDK,2025,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",KKR,Bran,Branch_3,43905
COMEDK,2025,E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,Bran,Branch_3,59929
COMEDK,2025,E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",KKR,Bran,Branch_3,76839
COMEDK,2025,E061,JSS Science and Technology University-Mysuru,GM,Bran,Branch_3,26810
COMEDK,2025,E061,JSS Science and Technology University-Mysuru,KKR,Bran,Branch_3,30660
COMEDK,2025,E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,Bran,Branch_3,109740
COMEDK,2025,E049,"Garden City University-Old Madras Road, Bengaluru",GM,Bran,Branch_3,79136
COMEDK,2025,E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,Bran,Branch_3,68213
COMEDK,2025,E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,Bran,Branch_3,70725
COMEDK,2025,E089,"P.E.S.College of Engineering, Mandya",GM,Bran,Branch_3,71028
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bran,Branch_3,70191
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bran,Branch_3,50220
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bran,Branch_3,82849
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,Bran,Branch_4,97132
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",KKR,Bran,Branch_4,86498
COMEDK,2025,E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",GM,Bran,Branch_4,80971
COMEDK,2025,E004,Adichunchanagiri Institute of Technology,GM,Bran,Branch_4,106484
COMEDK,2025,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,Bran,Branch_4,105341
COMEDK,2025,E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,Bran,Branch_4,91512
COMEDK,2025,E012,"Atria Institute of Technology-Hebbal, Bengaluru",KKR,Bran,Branch_4,106136
COMEDK,2025,E014,"Anuvartik Mirji Bharatesh Institute of Technology- Shindhollicross, Belagavi",GM,Bran,Branch_4,108895
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",GM,Bran,Branch_4,43182
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",KKR,Bran,Branch_4,57776
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,Bran,Branch_4,22868
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,Bran,Branch_4,33260
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,Bran,Branch_4,111412
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",KKR,Bran,Branch_4,78883
COMEDK,2025,E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",GM,Bran,Branch_4,101501
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,Bran,Branch_4,6670
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,Bran,Branch_4,16435
COMEDK,2025,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,Bran,Branch_4,26119
COMEDK,2025,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",KKR,Bran,Branch_4,41835
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",GM,Bran,Branch_4,34791
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",KKR,Bran,Branch_4,59185
COMEDK,2025,E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",GM,Bran,Branch_4,103809
COMEDK,2025,E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",KKR,Bran,Branch_4,96946
COMEDK,2025,E037,"City Engineering College-Doddakalasandra, Bengaluru",GM,Bran,Branch_4,90335
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bran,Branch_4,9622
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,Bran,Branch_4,19685
COMEDK,2025,E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,Bran,Branch_4,84409
COMEDK,2025,E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",KKR,Bran,Branch_4,57701
COMEDK,2025,E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,Bran,Branch_4,80438
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,Bran,Branch_4,99801
COMEDK,2025,E051,"GM Institute of Technology-P B Road, Davangere",GM,Bran,Branch_4,107653
COMEDK,2025,E056,"H.K.E.Societys P.D.A. College of Engineering-Aiwan E Shahi area, Kalaburgi",GM,Bran,Branch_4,82697
COMEDK,2025,E059,"Jawaharlal Nehru New College of Engineering JNNCE- Swalanga Road, Shivamogga",GM,Bran,Branch_4,92925
COMEDK,2025,E068,K.S. INSTITUTE OF TECHNOLOGY,GM,Bran,Branch_4,102605
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bran,Branch_4,3244
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bran,Branch_4,5102
COMEDK,2025,E083,"Mysuru Royal Institute of Technology-Palahallli, Mandya District",GM,Bran,Branch_4,94076
COMEDK,2025,E090,PES Institute of Technology and Management,GM,Bran,Branch_4,73263
COMEDK,2025,E099,"Raja Rajeswari College of Engineering-Kumbalgodu, Bengaluru",GM,Bran,Branch_4,78511
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,Bran,Branch_4,103454
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",KKR,Bran,Branch_4,110166
COMEDK,2025,E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",GM,Bran,Branch_4,75645
COMEDK,2025,E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",KKR,Bran,Branch_4,69916
COMEDK,2025,E121,"Sri Sairam College of Engineering-Anekal, Bengaluru",GM,Bran,Branch_4,95798
COMEDK,2025,E121,"Sri Sairam College of Engineering-Anekal, Bengaluru",KKR,Bran,Branch_4,110453
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,Bran,Branch_4,41579
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",KKR,Bran,Branch_4,63803
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",GM,Bran,Branch_4,77870
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",GM,Bran,Branch_4,83430
